Time,Variable,Value
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.07228989095719,-89.39990451126135"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),9.007398953
2:38:44 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Eco
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,23.37792673
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.072214176082525,-89.39997616408137"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),31.41701413
2:38:44 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Sport
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,20.95726276
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.0722404668637,-89.3999906917785"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),9.513724648
2:38:44 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Eco
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,22.70231289
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.07225392936134,-89.40000742888554"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),30.10973222
2:38:44 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Eco
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,24.21900043
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.07224597746524,-89.39999420055578"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),6.161501158
2:38:44 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Sport
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,22.91461445
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.07224388596316,-89.39997578244642"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),9.791957988
2:38:44 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Sport
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,21.2857041
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.07226891522457,-89.40000942514239"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),15.15572636
2:38:44 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Normal
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,22.961987
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.07223532400026,-89.39999059816535"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),12.24426721
2:38:44 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Eco
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,23.51938161
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.07218293270465,-89.40007993452845"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),34.44595692
2:38:44 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Normal
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,24.79356851
2:38:44 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:44 PM,GPS Location,"43.07223163862572,-89.4000144018335"
2:38:44 PM,Vehicle State 1 (Drive Position),Drive
2:38:44 PM,Vehicle State 2 (Error Code),None
2:38:44 PM,Vehicle State 3 (Key State/Position),RUN
2:38:44 PM,Vehicle State 4 (Speed),32.42985259
2:38:44 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:44 PM,Vehicle State 6 (Drive Mode),Sport
2:38:44 PM,Accessory A Type,Front Light Bar
2:38:44 PM,Accessory A State,0
2:38:44 PM,Accessory A Power Draw,0
2:38:44 PM,Accessory B Type,Rear Chase Light
2:38:44 PM,Accessory B State,5
2:38:44 PM,Accessory B Power Draw,23.84850992
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.072169025842214,-89.40008005258011"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),30.05082777
2:38:45 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Sport
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,24.20468787
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.07209839000363,-89.4001645771151"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),30.11651431
2:38:45 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Eco
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,20.12968348
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.072170515712024,-89.40018689285371"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),32.24740964
2:38:45 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Eco
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,20.47168595
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.07217241128612,-89.40016138501606"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),17.96372825
2:38:45 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Sport
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,21.77587228
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.07217676183057,-89.40016936593463"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),4.963722414
2:38:45 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Eco
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,23.81548496
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.07215355382856,-89.40015040043983"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),9.275106009
2:38:45 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Normal
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,23.51375566
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.07216189857673,-89.4002010896942"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),17.79216688
2:38:45 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Eco
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,24.98090949
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.07222303359718,-89.40019359801563"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),30.00436375
2:38:45 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Sport
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,20.85869649
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.07219450232152,-89.40019468533829"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),11.61259049
2:38:45 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Sport
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,21.59458047
2:38:45 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:45 PM,GPS Location,"43.07218072183833,-89.40018987292956"
2:38:45 PM,Vehicle State 1 (Drive Position),Drive
2:38:45 PM,Vehicle State 2 (Error Code),None
2:38:45 PM,Vehicle State 3 (Key State/Position),RUN
2:38:45 PM,Vehicle State 4 (Speed),31.47058587
2:38:45 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:45 PM,Vehicle State 6 (Drive Mode),Eco
2:38:45 PM,Accessory A Type,Front Light Bar
2:38:45 PM,Accessory A State,0
2:38:45 PM,Accessory A Power Draw,0
2:38:45 PM,Accessory B Type,Rear Chase Light
2:38:45 PM,Accessory B State,5
2:38:45 PM,Accessory B Power Draw,22.71630059
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.072237787988136,-89.40012454291231"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),27.50648831
2:38:46 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Normal
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,24.65899014
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.07217175223651,-89.4001196873366"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),28.91760533
2:38:46 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Sport
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,23.51775801
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.07223911402241,-89.4001487579124"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),34.98437052
2:38:46 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Eco
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,23.98294162
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.07224232111972,-89.40014229094213"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),23.07691601
2:38:46 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Sport
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,20.31611947
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.07224269780624,-89.40014301019907"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),0.578095467
2:38:46 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Normal
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,24.28221762
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.07224743927582,-89.4001296830267"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),11.44031973
2:38:46 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Normal
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,21.31824045
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.072295334892374,-89.40010997328726"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),32.17213492
2:38:46 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Eco
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,22.39365968
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.07226665176601,-89.40008081124239"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),14.15589131
2:38:46 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Eco
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,23.01955839
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.07224264578382,-89.40005258881797"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),13.39003591
2:38:46 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Eco
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,22.70437399
2:38:46 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:46 PM,GPS Location,"43.0721959061271,-89.40002692795947"
2:38:46 PM,Vehicle State 1 (Drive Position),Drive
2:38:46 PM,Vehicle State 2 (Error Code),None
2:38:46 PM,Vehicle State 3 (Key State/Position),RUN
2:38:46 PM,Vehicle State 4 (Speed),29.71908869
2:38:46 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:46 PM,Vehicle State 6 (Drive Mode),Sport
2:38:46 PM,Accessory A Type,Front Light Bar
2:38:46 PM,Accessory A State,0
2:38:46 PM,Accessory A Power Draw,0
2:38:46 PM,Accessory B Type,Rear Chase Light
2:38:46 PM,Accessory B State,5
2:38:46 PM,Accessory B Power Draw,22.97676043
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.07223344153205,-89.40007569837574"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),20.62372416
2:38:47 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Sport
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,21.08064351
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.07223332548245,-89.40010654619796"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),12.78679974
2:38:47 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Eco
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,22.30480378
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.07224269905227,-89.40007668555333"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),28.64188844
2:38:47 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Eco
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,22.05373363
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.07223335312554,-89.40007461124418"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),6.3081271
2:38:47 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Sport
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,20.4126236
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.07226477395607,-89.40012326501123"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),23.14081413
2:38:47 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Sport
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,22.21702397
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.07224641041188,-89.40014561114955"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),14.09967633
2:38:47 PM,Vehicle State 5 (2WD/4WD),2WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Normal
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,20.21508643
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.072257860960676,-89.40012299949557"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
2:38:47 PM,Vehicle State 2 (Error Code),None
2:38:47 PM,Vehicle State 3 (Key State/Position),RUN
2:38:47 PM,Vehicle State 4 (Speed),11.08810228
2:38:47 PM,Vehicle State 5 (2WD/4WD),4WD
2:38:47 PM,Vehicle State 6 (Drive Mode),Eco
2:38:47 PM,Accessory A Type,Front Light Bar
2:38:47 PM,Accessory A State,0
2:38:47 PM,Accessory A Power Draw,0
2:38:47 PM,Accessory B Type,Rear Chase Light
2:38:47 PM,Accessory B State,5
2:38:47 PM,Accessory B Power Draw,21.10653802
2:38:47 PM,Vehicle VIN,1HGBH41JXMN109186
2:38:47 PM,GPS Location,"43.072256882452,-89.40012608276808"
2:38:47 PM,Vehicle State 1 (Drive Position),Drive
